event_id,unit_id,event_type,event_time,from_branch_id,to_branch_id,request_id
E0008943,U0008685,ISSUED,2026-05-20T13:14:06.966888+05:30,BR03,BR03,R005742
E0008944,U0010667,ISSUED,2026-05-20T14:29:24.707394+05:30,BR06,BR06,R005743
E0008945,U0008797,ISSUED,2026-05-20T16:56:51.358840+05:30,BR05,BR05,R005744
E0008946,U0008810,ISSUED,2026-05-20T16:56:51.358840+05:30,BR05,BR05,R005744
E0008947,U0010790,ISSUED,2026-05-20T16:08:46.507052+05:30,BR06,BR06,R005745
E0008948,U0011104,ISSUED,2026-05-20T16:08:46.507052+05:30,BR06,BR06,R005745
E0008949,U0011410,ISSUED,2026-05-20T14:41:30.593405+05:30,BR04,BR04,R005746
E0008950,U0011480,ISSUED,2026-05-20T14:41:30.593405+05:30,BR04,BR04,R005746
E0008951,U0009120,ISSUED,2026-05-20T16:01:05.773860+05:30,BR05,BR05,R005747
E0008952,U0011373,ISSUED,2026-05-20T15:58:55.843075+05:30,BR05,BR05,R005748
E0008953,U0011438,ISSUED,2026-05-20T15:58:55.843075+05:30,BR05,BR05,R005748
E0008954,U0007059,ISSUED,2026-05-20T18:06:24.814274+05:30,BR02,BR06,R005749
E0008955,U0007067,ISSUED,2026-05-20T18:06:24.814274+05:30,BR02,BR06,R005749
E0008956,U0009521,ISSUED,2026-05-20T16:55:41.617395+05:30,BR05,BR05,R005750
E0008957,U0009538,ISSUED,2026-05-20T16:55:41.617395+05:30,BR05,BR05,R005750
E0008958,U0007550,ISSUED,2026-05-20T14:49:07.535525+05:30,BR02,BR02,R005751
E0008959,U0011511,ISSUED,2026-05-20T15:18:45.079430+05:30,BR05,BR05,R005752
E0008960,U0011311,ISSUED,2026-05-20T18:33:51.872252+05:30,BR04,BR04,R005753
E0008961,U0010888,ISSUED,2026-05-20T16:24:04.707448+05:30,BR01,BR01,R005754
E0008962,U0010900,ISSUED,2026-05-20T16:24:04.707448+05:30,BR01,BR01,R005754
E0008963,U0010928,ISSUED,2026-05-20T16:24:04.707448+05:30,BR01,BR01,R005754
E0008964,U0011308,ISSUED,2026-05-20T15:41:09.984041+05:30,BR06,BR06,R005755
E0008965,U0011541,ISSUED,2026-05-20T16:43:57.330413+05:30,BR01,BR01,R005756
E0008966,U0010936,ISSUED,2026-05-20T16:35:43.489346+05:30,BR05,BR05,R005757
E0008967,U0010963,ISSUED,2026-05-20T16:35:43.489346+05:30,BR05,BR05,R005757
E0008968,U0009258,ISSUED,2026-05-20T16:06:42.355588+05:30,BR03,BR03,R005758
E0008969,U0009370,ISSUED,2026-05-20T16:06:42.355588+05:30,BR03,BR03,R005758
E0008970,U0011627,ISSUED,2026-05-20T16:59:38.587833+05:30,BR04,BR04,R005759
E0008971,U0009668,ISSUED,2026-05-20T18:00:35.248022+05:30,BR03,BR03,R005760
E0008972,U0011690,DISCARDED_TTI,2026-05-21T15:44:32.534840+05:30,BR02,,
E0008973,U0011381,ISSUED,2026-05-20T17:16:58.077649+05:30,BR04,BR04,R005761
E0008974,U0011396,ISSUED,2026-05-20T17:16:58.077649+05:30,BR04,BR04,R005761
E0008975,U0006549,ISSUED,2026-05-20T18:32:50.672066+05:30,BR02,BR02,R005762
E0008976,U0008973,ISSUED,2026-05-20T18:36:38.502503+05:30,BR02,BR02,R005763
E0008977,U0009007,ISSUED,2026-05-20T18:36:38.502503+05:30,BR02,BR02,R005763
E0008978,U0010097,ISSUED,2026-05-20T17:27:24.488637+05:30,BR01,BR01,R005764
E0008979,U0010158,ISSUED,2026-05-20T17:27:24.488637+05:30,BR01,BR01,R005764
E0008980,U0010165,ISSUED,2026-05-20T17:27:24.488637+05:30,BR01,BR01,R005764
E0008981,U0010285,ISSUED,2026-05-20T19:09:45.248906+05:30,BR02,BR03,R005765
E0008982,U0011631,ISSUED,2026-05-20T17:36:10.221388+05:30,BR06,BR06,R005766
E0008983,U0011576,ISSUED,2026-05-20T17:13:09.575428+05:30,BR04,BR04,R005767
E0008984,U0009863,ISSUED,2026-05-20T20:03:48.167345+05:30,BR06,BR06,R005768
E0008985,U0011591,ISSUED,2026-05-20T21:48:28.335991+05:30,BR03,BR01,R005769
E0008986,U0007587,ISSUED,2026-05-20T18:13:44.276917+05:30,BR03,BR03,R005770
E0008987,U0011177,ISSUED,2026-05-20T17:31:22.160374+05:30,BR04,BR04,R005771
E0008988,U0008565,ISSUED,2026-05-20T18:08:16.716208+05:30,BR02,BR02,R005772
E0008989,U0009579,ISSUED,2026-05-20T21:05:40.523664+05:30,BR05,BR05,R005773
E0008990,U0011672,ISSUED,2026-05-20T22:16:17.277149+05:30,BR04,BR04,R005774
E0008991,U0006764,ISSUED,2026-05-20T22:16:17.277149+05:30,BR02,BR04,R005774
E0008992,U0006782,ISSUED,2026-05-20T22:16:17.277149+05:30,BR02,BR04,R005774
E0008993,U0011339,ISSUED,2026-05-20T18:26:04.069211+05:30,BR06,BR06,R005775
E0008994,U0009892,ISSUED,2026-05-20T18:26:04.069211+05:30,BR06,BR06,R005775
E0008995,U0011442,ISSUED,2026-05-20T18:26:04.069211+05:30,BR06,BR06,R005775
E0008996,U0011656,ISSUED,2026-05-20T21:40:43.514337+05:30,BR04,BR04,R005776
E0008997,U0010958,ISSUED,2026-05-20T21:40:43.514337+05:30,BR04,BR04,R005776
E0008998,U0011078,ISSUED,2026-05-20T21:40:43.514337+05:30,BR04,BR04,R005776
E0008999,U0007695,ISSUED,2026-05-20T18:54:32.258477+05:30,BR03,BR03,R005777
E0009000,U0011518,ISSUED,2026-05-20T22:54:20.999008+05:30,BR03,BR05,R005778
E0009001,U0008027,ISSUED,2026-05-20T21:05:15.961821+05:30,BR02,BR02,R005779
E0009002,U0009443,ISSUED,2026-05-20T21:54:53.971264+05:30,BR01,BR01,R005781
E0009003,U0011030,ISSUED,2026-05-20T22:10:02.040616+05:30,BR03,BR03,R005782
E0009004,U0011091,ISSUED,2026-05-20T22:10:02.040616+05:30,BR03,BR03,R005782
E0009005,U0008188,ISSUED,2026-05-20T18:59:59.531703+05:30,BR05,BR05,R005783
E0009006,U0008247,ISSUED,2026-05-20T18:59:59.531703+05:30,BR05,BR05,R005783
E0009007,U0008264,ISSUED,2026-05-20T18:59:59.531703+05:30,BR05,BR05,R005783
E0009008,U0011106,ISSUED,2026-05-20T22:42:48.253617+05:30,BR04,BR04,R005784
E0009009,U0009458,ISSUED,2026-05-20T20:20:25.305859+05:30,BR01,BR01,R005785
E0009010,U0009491,ISSUED,2026-05-20T20:20:25.305859+05:30,BR01,BR01,R005785
E0009011,U0010022,ISSUED,2026-05-20T20:08:58.344623+05:30,BR06,BR06,R005786
E0009012,U0008821,ISSUED,2026-05-20T23:27:36.903133+05:30,BR05,BR05,R005787
E0009013,U0010341,ISSUED,2026-05-20T23:27:36.903133+05:30,BR05,BR05,R005787
E0009014,U0010998,ISSUED,2026-05-20T21:40:07.885581+05:30,BR05,BR05,R005788
E0009015,U0011523,ISSUED,2026-05-21T01:26:17.500303+05:30,BR06,BR04,R005789
E0009016,U0011644,ISSUED,2026-05-21T01:26:17.500303+05:30,BR06,BR04,R005789
E0009017,U0007602,ISSUED,2026-05-20T20:22:53.742024+05:30,BR02,BR02,R005790
E0009018,U0006810,ISSUED,2026-05-20T23:33:34.671949+05:30,BR02,BR02,R005792
E0009019,U0006840,ISSUED,2026-05-20T23:33:34.671949+05:30,BR02,BR02,R005792
E0009020,U0009927,ISSUED,2026-05-20T20:57:52.032235+05:30,BR06,BR06,R005794
E0009021,U0011439,ISSUED,2026-05-20T20:57:52.032235+05:30,BR06,BR06,R005794
E0009022,U0009958,ISSUED,2026-05-20T20:57:52.032235+05:30,BR06,BR06,R005794
E0009023,U0010040,ISSUED,2026-05-20T21:49:48.747314+05:30,BR06,BR06,R005795
E0009024,U0010091,ISSUED,2026-05-20T21:49:48.747314+05:30,BR06,BR06,R005795
E0009025,U0010120,ISSUED,2026-05-20T21:56:11.029978+05:30,BR06,BR06,R005796
E0009026,U0010133,ISSUED,2026-05-20T21:56:11.029978+05:30,BR06,BR06,R005796
E0009027,U0010167,ISSUED,2026-05-20T21:56:11.029978+05:30,BR06,BR06,R005796
E0009028,U0011352,ISSUED,2026-05-21T00:06:04.669304+05:30,BR01,BR01,R005797
E0009029,U0011465,ISSUED,2026-05-20T23:43:10.547561+05:30,BR02,BR05,R005799
E0009030,U0002519,ISSUED,2026-05-21T01:05:28.926481+05:30,BR02,BR02,R005800
E0009031,U0006594,ISSUED,2026-05-21T00:47:20.180711+05:30,BR02,BR02,R005801
E0009032,U0008031,ISSUED,2026-05-21T00:47:20.180711+05:30,BR02,BR02,R005801
E0009033,U0011168,ISSUED,2026-05-21T00:03:33.823663+05:30,BR06,BR06,R005802
E0009034,U0008273,ISSUED,2026-05-20T23:45:28.799201+05:30,BR05,BR05,R005803
E0009035,U0011484,ISSUED,2026-05-20T23:49:19.140915+05:30,BR06,BR06,R005804
E0009036,U0011187,ISSUED,2026-05-20T22:05:36.724250+05:30,BR04,BR04,R005805
E0009037,U0008883,ISSUED,2026-05-21T01:12:56.920013+05:30,BR05,BR05,R005806
E0009038,U0008979,ISSUED,2026-05-21T01:12:56.920013+05:30,BR05,BR05,R005806
E0009039,U0010454,ISSUED,2026-05-21T01:12:56.920013+05:30,BR05,BR05,R005806
E0009040,U0009741,ISSUED,2026-05-20T22:45:21.760229+05:30,BR05,BR05,R005807
E0009041,U0008308,ISSUED,2026-05-20T22:45:21.760229+05:30,BR05,BR05,R005807
E0009042,U0011226,ISSUED,2026-05-21T00:21:04.517851+05:30,BR03,BR03,R005808
E0009043,U0010632,ISSUED,2026-05-20T22:23:28.966683+05:30,BR05,BR05,R005809
E0009044,U0009150,ISSUED,2026-05-20T22:23:28.966683+05:30,BR05,BR05,R005809
E0009045,U0006854,ISSUED,2026-05-21T00:42:44.958481+05:30,BR02,BR04,R005810
E0009046,U0010373,ISSUED,2026-05-21T00:01:17.173508+05:30,BR01,BR01,R005811
E0009047,U0011451,ISSUED,2026-05-21T00:41:54.281190+05:30,BR01,BR01,R005812
E0009048,U0006867,ISSUED,2026-05-21T02:08:29.723103+05:30,BR02,BR04,R005813
E0009049,U0006889,ISSUED,2026-05-21T02:08:29.723103+05:30,BR02,BR04,R005813
E0009050,U0011522,ISSUED,2026-05-21T00:40:50.281972+05:30,BR06,BR06,R005814
E0009051,U0010481,EXPIRED,2026-05-20T08:28:45.005869+05:30,BR04,,
E0009052,U0010560,EXPIRED,2026-05-20T10:51:49.421373+05:30,BR04,,
E0009053,U0010673,EXPIRED,2026-05-20T16:44:27.517647+05:30,BR04,,
E0009054,U0010580,EXPIRED,2026-05-20T12:04:53.853705+05:30,BR04,,
E0009055,U0011181,ISSUED,2026-05-21T07:56:30.366403+05:30,BR05,BR05,R005815
E0009056,U0006915,ISSUED,2026-05-21T09:59:22.613383+05:30,BR02,BR04,R005816
E0009057,U0011314,ISSUED,2026-05-21T13:33:04.363755+05:30,BR05,BR03,R005817
E0009058,U0010182,ISSUED,2026-05-21T10:07:37.771882+05:30,BR06,BR06,R005818
E0009059,U0011613,ISSUED,2026-05-21T10:07:37.771882+05:30,BR06,BR06,R005818
E0009060,U0010269,ISSUED,2026-05-21T10:07:37.771882+05:30,BR06,BR06,R005818
E0009061,U0011310,ISSUED,2026-05-21T08:53:14.450202+05:30,BR04,BR04,R005819
E0009062,U0011329,ISSUED,2026-05-21T08:53:14.450202+05:30,BR04,BR04,R005819
E0009063,U0004565,ISSUED,2026-05-21T11:29:17.912392+05:30,BR01,BR01,R005820
E0009064,U0011268,ISSUED,2026-05-21T09:34:11.394812+05:30,BR06,BR06,R005821
E0009065,U0004346,ISSUED,2026-05-21T10:08:55.715809+05:30,BR04,BR04,R005822
E0009066,U0011425,ISSUED,2026-05-21T11:17:01.155722+05:30,BR04,BR05,R005823
E0009067,U0010678,ISSUED,2026-05-21T08:59:39.584648+05:30,BR05,BR05,R005824
E0009068,U0009210,ISSUED,2026-05-21T08:59:39.584648+05:30,BR05,BR05,R005824
E0009069,U0011003,ISSUED,2026-05-21T09:33:47.392643+05:30,BR01,BR01,R005826
E0009070,U0007720,ISSUED,2026-05-21T09:24:31.211015+05:30,BR03,BR03,R005827
E0009071,U0009111,ISSUED,2026-05-21T09:24:31.211015+05:30,BR03,BR03,R005827
E0009072,U0011732,ISSUED,2026-05-21T11:39:50.722880+05:30,BR04,BR04,R005828
E0009073,U0011335,ISSUED,2026-05-21T11:39:50.722880+05:30,BR04,BR04,R005828
E0009074,U0008537,ISSUED,2026-05-21T12:41:02.153400+05:30,BR05,BR05,R005829
E0009075,U0010929,ISSUED,2026-05-21T09:20:20.361021+05:30,BR01,BR01,R005830
E0009076,U0011716,ISSUED,2026-05-21T10:20:50.587431+05:30,BR06,BR06,R005831
E0009077,U0011545,ISSUED,2026-05-21T12:32:56.420971+05:30,BR06,BR06,R005832
E0009078,U0010112,ISSUED,2026-05-21T12:32:56.420971+05:30,BR06,BR06,R005832
E0009079,U0010125,ISSUED,2026-05-21T12:32:56.420971+05:30,BR06,BR06,R005832
E0009080,U0011623,ISSUED,2026-05-21T10:10:22.686838+05:30,BR02,BR02,R005833
E0009081,U0008257,ISSUED,2026-05-21T12:29:51.341928+05:30,BR03,BR03,R005834
E0009082,U0008521,ISSUED,2026-05-21T12:29:51.341928+05:30,BR03,BR03,R005834
E0009083,U0007614,ISSUED,2026-05-21T12:09:00.727845+05:30,BR02,BR04,R005835
E0009084,U0008378,ISSUED,2026-05-21T10:31:08.488325+05:30,BR05,BR05,R005836
E0009085,U0009035,ISSUED,2026-05-21T11:12:04.279164+05:30,BR02,BR02,R005837
E0009086,U0009059,ISSUED,2026-05-21T11:12:04.279164+05:30,BR02,BR02,R005837
E0009087,U0006944,ISSUED,2026-05-21T12:22:02.604784+05:30,BR02,BR02,R005838
E0009088,U0006946,ISSUED,2026-05-21T12:22:02.604784+05:30,BR02,BR02,R005838
E0009089,U0010276,ISSUED,2026-05-21T14:08:59.475834+05:30,BR06,BR06,R005839
E0009090,U0008384,ISSUED,2026-05-21T13:42:13.202135+05:30,BR05,BR05,R005840
E0009091,U0011038,ISSUED,2026-05-21T12:26:18.577789+05:30,BR02,BR02,R005841
E0009092,U0011408,ISSUED,2026-05-21T14:21:42.611305+05:30,BR04,BR06,R005842
E0009093,U0011260,ISSUED,2026-05-21T11:38:31.759131+05:30,BR02,BR02,R005843
E0009094,U0011477,ISSUED,2026-05-21T11:38:31.759131+05:30,BR02,BR02,R005843
E0009095,U0011772,DISCARDED_TTI,2026-05-22T10:36:43.137539+05:30,BR02,,
E0009096,U0011773,DISCARDED_TTI,2026-05-22T10:36:43.137539+05:30,BR02,,
E0009097,U0004412,ISSUED,2026-05-21T11:23:17.788760+05:30,BR03,BR03,R005844
E0009098,U0011740,ISSUED,2026-05-21T11:56:31.617770+05:30,BR04,BR04,R005845
E0009099,U0011749,ISSUED,2026-05-21T11:56:31.617770+05:30,BR04,BR04,R005845
E0009100,U0003410,ISSUED,2026-05-21T12:42:17.511097+05:30,BR01,BR01,R005846
E0009101,U0011715,ISSUED,2026-05-21T14:27:21.984607+05:30,BR06,BR06,R005847
E0009102,U0011754,ISSUED,2026-05-21T13:10:13.549967+05:30,BR03,BR03,R005848
E0009103,U0011209,ISSUED,2026-05-21T11:41:07.240288+05:30,BR05,BR05,R005849
E0009104,U0011281,ISSUED,2026-05-21T11:41:07.240288+05:30,BR05,BR05,R005849
E0009105,U0010316,ISSUED,2026-05-21T12:24:48.004161+05:30,BR06,BR06,R005850
E0009106,U0010401,ISSUED,2026-05-21T12:24:48.004161+05:30,BR06,BR06,R005850
E0009107,U0006955,ISSUED,2026-05-21T14:54:21.069328+05:30,BR02,BR02,R005851
E0009108,U0006982,ISSUED,2026-05-21T14:54:21.069328+05:30,BR02,BR02,R005851
E0009109,U0009230,ISSUED,2026-05-21T14:18:24.370523+05:30,BR05,BR05,R005852
E0009110,U0010797,ISSUED,2026-05-21T14:18:24.370523+05:30,BR05,BR05,R005852
E0009111,U0010839,ISSUED,2026-05-21T14:18:24.370523+05:30,BR05,BR05,R005852
E0009112,U0011784,ISSUED,2026-05-21T12:17:14.364722+05:30,BR04,BR04,R005853
E0009113,U0011390,ISSUED,2026-05-21T12:17:14.364722+05:30,BR04,BR04,R005853
E0009114,U0009082,ISSUED,2026-05-21T14:32:41.711091+05:30,BR04,BR04,R005854
E0009115,U0009237,ISSUED,2026-05-21T14:32:41.711091+05:30,BR04,BR04,R005854
E0009116,U0007686,ISSUED,2026-05-21T12:11:52.074428+05:30,BR02,BR02,R005855
E0009117,U0011806,DISCARDED_TTI,2026-05-22T11:46:26.931102+05:30,BR01,,
E0009118,U0011023,ISSUED,2026-05-21T13:21:55.585103+05:30,BR01,BR01,R005856
E0009119,U0007713,ISSUED,2026-05-21T14:03:11.294848+05:30,BR03,BR03,R005857
E0009120,U0008949,ISSUED,2026-05-21T13:40:38.439246+05:30,BR01,BR01,R005858
E0009121,U0004698,ISSUED,2026-05-21T13:42:03.447301+05:30,BR03,BR03,R005859
E0009122,U0008969,ISSUED,2026-05-21T14:38:44.519853+05:30,BR01,BR01,R005860
E0009123,U0008976,ISSUED,2026-05-21T14:38:44.519853+05:30,BR01,BR01,R005860
E0009124,U0010466,ISSUED,2026-05-21T14:38:44.519853+05:30,BR01,BR01,R005860
E0009125,U0009097,ISSUED,2026-05-21T13:50:41.955973+05:30,BR03,BR03,R005861
E0009126,U0010523,ISSUED,2026-05-21T13:36:55.078041+05:30,BR01,BR01,R005862
E0009127,U0009033,ISSUED,2026-05-21T13:55:04.298502+05:30,BR01,BR01,R005863
E0009128,U0010176,ISSUED,2026-05-21T14:29:58.668411+05:30,BR01,BR01,R005864
E0009129,U0007782,ISSUED,2026-05-21T14:31:30.758189+05:30,BR03,BR03,R005865
E0009130,U0009093,ISSUED,2026-05-21T15:44:05.305931+05:30,BR01,BR01,R005866
E0009131,U0011504,ISSUED,2026-05-21T14:31:10.567224+05:30,BR02,BR02,R005867
E0009132,U0011536,ISSUED,2026-05-21T14:31:10.567224+05:30,BR02,BR02,R005867
E0009133,U0004652,ISSUED,2026-05-21T14:51:24.171639+05:30,BR04,BR04,R005868
E0009134,U0008386,ISSUED,2026-05-21T16:41:59.931773+05:30,BR04,BR04,R005869
E0009135,U0011774,ISSUED,2026-05-21T15:08:12.070657+05:30,BR06,BR06,R005870
E0009136,U0011340,ISSUED,2026-05-21T15:58:32.300220+05:30,BR06,BR06,R005871
E0009137,U0008735,ISSUED,2026-05-21T14:26:17.058628+05:30,BR03,BR03,R005872
E0009138,U0006656,ISSUED,2026-05-21T15:17:40.996823+05:30,BR02,BR02,R005873
E0009139,U0011367,ISSUED,2026-05-21T15:22:55.313444+05:30,BR05,BR05,R005874
E0009140,U0011457,ISSUED,2026-05-21T15:22:55.313444+05:30,BR05,BR05,R005874
E0009141,U0011802,ISSUED,2026-05-21T14:22:56.339481+05:30,BR06,BR06,R005875
E0009142,U0010405,ISSUED,2026-05-21T14:22:56.339481+05:30,BR06,BR06,R005875
E0009143,U0011842,ISSUED,2026-05-21T14:22:56.339481+05:30,BR06,BR06,R005875
E0009144,U0007715,ISSUED,2026-05-21T15:12:48.742187+05:30,BR02,BR02,R005876
E0009145,U0007739,ISSUED,2026-05-21T15:12:48.742187+05:30,BR02,BR02,R005876
E0009146,U0009385,ISSUED,2026-05-21T15:14:11.289552+05:30,BR05,BR05,R005877
E0009147,U0009403,ISSUED,2026-05-21T15:14:11.289552+05:30,BR05,BR05,R005877
E0009148,U0007479,ISSUED,2026-05-21T14:36:12.970696+05:30,BR03,BR03,R005878
E0009149,U0008901,ISSUED,2026-05-21T14:36:12.970696+05:30,BR03,BR03,R005878
E0009150,U0008410,ISSUED,2026-05-21T14:59:13.415134+05:30,BR05,BR05,R005879
E0009151,U0007747,ISSUED,2026-05-21T16:04:14.709839+05:30,BR02,BR02,R005880
E0009152,U0010138,ISSUED,2026-05-21T18:37:13.554409+05:30,BR06,BR06,R005881
E0009153,U0011217,ISSUED,2026-05-21T15:48:55.270767+05:30,BR06,BR06,R005882
E0009154,U0010412,ISSUED,2026-05-21T17:44:17.000512+05:30,BR06,BR06,R005883
E0009155,U0011876,ISSUED,2026-05-21T17:44:17.000512+05:30,BR06,BR06,R005883
E0009156,U0010473,ISSUED,2026-05-21T17:44:17.000512+05:30,BR06,BR06,R005883
E0009157,U0010945,ISSUED,2026-05-21T17:38:44.305950+05:30,BR02,BR02,R005884
E0009158,U0009546,ISSUED,2026-05-21T17:31:14.982247+05:30,BR01,BR01,R005885
E0009159,U0005689,ISSUED,2026-05-21T16:13:28.507522+05:30,BR05,BR05,R005886
E0009160,U0011756,ISSUED,2026-05-21T19:12:21.147406+05:30,BR01,BR01,R005887
E0009161,U0011612,ISSUED,2026-05-21T16:51:30.368662+05:30,BR01,BR01,R005888
E0009162,U0009919,ISSUED,2026-05-21T16:04:21.828342+05:30,BR05,BR05,R005889
E0009163,U0011420,ISSUED,2026-05-21T17:36:52.803530+05:30,BR06,BR06,R005890
E0009164,U0007726,ISSUED,2026-05-21T18:37:41.169939+05:30,BR03,BR03,R005891
E0009165,U0007773,ISSUED,2026-05-21T18:37:41.169939+05:30,BR03,BR03,R005891
E0009166,U0009600,ISSUED,2026-05-21T17:09:55.238412+05:30,BR01,BR01,R005892
E0009167,U0007776,ISSUED,2026-05-21T18:15:57.200721+05:30,BR03,BR03,R005893
E0009168,U0009168,ISSUED,2026-05-21T18:15:57.200721+05:30,BR03,BR03,R005893
E0009169,U0009183,ISSUED,2026-05-21T18:15:57.200721+05:30,BR03,BR03,R005893
E0009170,U0009281,ISSUED,2026-05-21T18:06:19.322311+05:30,BR03,BR03,R005894
E0009171,U0011608,ISSUED,2026-05-21T18:03:51.887560+05:30,BR05,BR05,R005895
E0009172,U0011713,ISSUED,2026-05-21T18:03:51.887560+05:30,BR05,BR05,R005895
E0009173,U0009273,ISSUED,2026-05-21T19:14:02.868584+05:30,BR03,BR03,R005896
E0009174,U0007942,ISSUED,2026-05-21T19:14:02.868584+05:30,BR03,BR03,R005896
E0009175,U0011875,ISSUED,2026-05-21T20:13:54.384911+05:30,BR06,BR06,R005897
E0009176,U0010955,ISSUED,2026-05-21T22:56:49.391139+05:30,BR02,BR04,R005898
E0009177,U0010614,ISSUED,2026-05-21T18:11:57.293028+05:30,BR01,BR01,R005899
E0009178,U0011770,ISSUED,2026-05-21T17:57:20.642126+05:30,BR03,BR03,R005900
E0009179,U0011793,ISSUED,2026-05-21T17:57:20.642126+05:30,BR03,BR03,R005900
E0009180,U0010183,ISSUED,2026-05-21T18:26:40.788731+05:30,BR01,BR01,R005901
E0009181,U0011796,ISSUED,2026-05-21T19:24:20.749451+05:30,BR04,BR04,R005902
E0009182,U0011866,ISSUED,2026-05-21T18:48:21.746630+05:30,BR01,BR01,R005903
E0009183,U0009013,ISSUED,2026-05-21T19:02:43.950191+05:30,BR05,BR05,R005904
E0009184,U0009503,ISSUED,2026-05-21T19:16:18.177713+05:30,BR05,BR05,R005905
E0009185,U0006057,ISSUED,2026-05-21T19:20:34.600805+05:30,BR05,BR05,R005906
E0009186,U0006120,ISSUED,2026-05-21T19:20:34.600805+05:30,BR05,BR05,R005906
E0009187,U0011643,ISSUED,2026-05-21T22:17:27.394094+05:30,BR06,BR06,R005907
E0009188,U0010223,ISSUED,2026-05-21T22:17:27.394094+05:30,BR06,BR06,R005907
E0009189,U0010304,ISSUED,2026-05-21T22:17:27.394094+05:30,BR06,BR06,R005907
E0009190,U0011019,ISSUED,2026-05-21T21:33:51.948606+05:30,BR01,BR01,R005908
E0009191,U0011122,ISSUED,2026-05-21T21:33:51.948606+05:30,BR01,BR01,R005908
E0009192,U0011892,ISSUED,2026-05-21T20:44:38.540058+05:30,BR06,BR06,R005909
E0009193,U0007757,ISSUED,2026-05-21T20:23:28.095868+05:30,BR02,BR02,R005910
E0009194,U0011033,ISSUED,2026-05-21T22:52:13.328987+05:30,BR05,BR05,R005911
E0009195,U0011719,ISSUED,2026-05-21T21:52:24.902457+05:30,BR05,BR05,R005912
E0009196,U0011012,ISSUED,2026-05-21T21:52:24.902457+05:30,BR01,BR05,R005912
E0009197,U0008911,ISSUED,2026-05-21T19:43:13.443696+05:30,BR03,BR03,R005913
E0009198,U0008945,ISSUED,2026-05-21T19:43:13.443696+05:30,BR03,BR03,R005913
E0009199,U0009669,ISSUED,2026-05-21T20:50:10.780007+05:30,BR01,BR01,R005914
E0009200,U0011138,ISSUED,2026-05-21T20:50:10.780007+05:30,BR01,BR01,R005914
E0009201,U0011904,ISSUED,2026-05-21T20:00:30.365176+05:30,BR04,BR04,R005915
E0009202,U0011893,ISSUED,2026-05-21T22:48:24.500054+05:30,BR06,BR06,R005916
E0009203,U0007952,ISSUED,2026-05-21T20:20:46.491811+05:30,BR03,BR03,R005917
E0009204,U0007979,ISSUED,2026-05-21T20:20:46.491811+05:30,BR03,BR03,R005917
E0009205,U0011666,ISSUED,2026-05-21T23:28:04.032986+05:30,BR06,BR06,R005918
E0009206,U0008004,ISSUED,2026-05-21T20:47:46.901361+05:30,BR03,BR03,R005919
E0009207,U0009573,ISSUED,2026-05-21T21:53:14.539970+05:30,BR05,BR05,R005920
E0009208,U0009620,ISSUED,2026-05-21T21:53:14.539970+05:30,BR05,BR05,R005920
E0009209,U0007372,ISSUED,2026-05-21T21:26:11.244670+05:30,BR05,BR05,R005921
E0009210,U0011141,ISSUED,2026-05-21T21:07:26.678613+05:30,BR01,BR01,R005922
E0009211,U0009685,ISSUED,2026-05-21T21:07:26.678613+05:30,BR01,BR01,R005922
E0009212,U0011161,ISSUED,2026-05-21T21:07:26.678613+05:30,BR01,BR01,R005922
E0009213,U0011901,ISSUED,2026-05-21T22:53:16.599836+05:30,BR06,BR06,R005923
E0009214,U0010692,ISSUED,2026-05-21T22:53:16.599836+05:30,BR06,BR06,R005923
E0009215,U0011103,ISSUED,2026-05-21T20:56:18.137973+05:30,BR06,BR06,R005924
E0009216,U0011159,ISSUED,2026-05-21T20:56:18.137973+05:30,BR06,BR06,R005924
E0009217,U0009318,ISSUED,2026-05-22T00:32:44.471692+05:30,BR03,BR03,R005925
E0009218,U0010957,ISSUED,2026-05-21T23:37:42.023274+05:30,BR04,BR04,R005926
E0009219,U0011087,ISSUED,2026-05-21T23:37:42.023274+05:30,BR04,BR04,R005926
E0009220,U0007937,ISSUED,2026-05-22T00:12:06.812310+05:30,BR03,BR03,R005927
E0009221,U0007989,ISSUED,2026-05-22T00:12:06.812310+05:30,BR03,BR03,R005927
E0009222,U0006288,ISSUED,2026-05-21T22:47:35.065173+05:30,BR06,BR06,R005928
E0009223,U0008861,ISSUED,2026-05-21T21:23:40.627604+05:30,BR05,BR05,R005929
E0009224,U0003462,ISSUED,2026-05-22T01:05:02.284909+05:30,BR01,BR01,R005930
E0009225,U0009719,ISSUED,2026-05-21T22:26:27.752338+05:30,BR01,BR01,R005931
E0009226,U0011552,ISSUED,2026-05-21T22:38:46.011314+05:30,BR04,BR04,R005932
E0009227,U0011602,ISSUED,2026-05-21T22:38:46.011314+05:30,BR04,BR04,R005932
E0009228,U0011167,ISSUED,2026-05-21T22:28:06.256975+05:30,BR06,BR06,R005933
E0009229,U0007780,ISSUED,2026-05-21T22:57:24.134404+05:30,BR02,BR02,R005934
E0009230,U0009126,ISSUED,2026-05-21T22:57:24.134404+05:30,BR02,BR02,R005934
E0009231,U0011126,ISSUED,2026-05-21T23:05:38.977946+05:30,BR05,BR05,R005935
E0009232,U0011151,ISSUED,2026-05-21T23:05:38.977946+05:30,BR05,BR05,R005935
E0009233,U0011153,ISSUED,2026-05-21T23:05:38.977946+05:30,BR05,BR05,R005935
